,APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Longitude,Latitude,Property on Map
1503,4383006022,11/05/2019,Single Family,9847 W PORTOLA DR,LOS ANGELES,CA,90210,-118.43355,34.11034,POINT (-118.43355 34.11034)
1504,5476012016,01/08/2019,Single Family,1526 N AVENUE 50,LOS ANGELES,CA,90042,-118.20608,34.12389,POINT (-118.20608 34.12389)
1505,6084030040,06/08/2019,Single Family,900 E 116TH PL,LOS ANGELES,CA,90059,-118.25835,33.9281,POINT (-118.25835 33.9281)
1506,2724002081,08/29/2019,Single Family,10120  LARWIN,LOS ANGELES,CA,99999,-118.61534,34.25454,POINT (-118.61534 34.25454)
1507,2375015054,02/25/2019,Single Family,4242 N BEEMAN AVE,LOS ANGELES,CA,91604,-118.40717,34.14806,POINT (-118.40717 34.14806)
1508,2534008012,11/06/2019,Single Family,13217 W FILMORE ST,LOS ANGELES,CA,91331,-118.421,34.27237,POINT (-118.42099999999999 34.27237)
1509,2310022022,01/01/2019,Single Family,11853 W BLYTHE ST,LOS ANGELES,CA,91605,-118.3917,34.21492,POINT (-118.3917 34.21492)
1510,4377026008,01/09/2019,Single Family,2089 N STRADELLA RD,LOS ANGELES,CA,90077,-118.46184,34.10875,POINT (-118.46184000000001 34.10875)
1511,2629012009,05/03/2019,Single Family,9247 N TAMARACK AVE,LOS ANGELES,CA,91352,-118.39685,34.23761,POINT (-118.39685 34.23761)
1512,5565040021,01/08/2019,Single Family,8661 W ALLENWOOD RD,LOS ANGELES,CA,90046,-118.38454,34.12014,POINT (-118.38454 34.12014)
1513,6015002001,09/05/2019,Single Family,1558 W 64TH ST,LOS ANGELES,CA,90047,-118.30436,33.98126,POINT (-118.30436 33.98126)
1514,4008013027,06/10/2019,Single Family,6743 S 5TH AVE,LOS ANGELES,CA,90043,-118.32273,33.97698,POINT (-118.32272999999999 33.97698)
1515,5462006015,03/11/2019,Single Family,3560 E LAVELL DR,LOS ANGELES,CA,90065,-118.22879,34.1104,POINT (-118.22879 34.1104)
1516,5144020117,08/09/2019,Multi-Family,801 S GRAND AVE,LOS ANGELES,CA,90017,-118.25842,34.04581,POINT (-118.25842000000002 34.04581)
1517,4265008083,03/25/2019,Single Family,1020 S GRANVILLE AVE,LOS ANGELES,CA,90049,-118.46433,34.05009,POINT (-118.46433 34.05009)
1518,6041026023,12/26/2019,Single Family,438 E 90TH ST,LOS ANGELES,CA,90003,-118.26601,33.95459,POINT (-118.26601 33.95459)
1519,5007019028,07/19/2019,Single Family,5408 S WEST BLVD,LOS ANGELES,CA,90043,-118.33541,33.99265,POINT (-118.33540999999998 33.99265)
1520,2301017001,01/30/2019,Multi-Family,8165 N WOODMAN AVE,LOS ANGELES,CA,91605,-118.43203,34.21923,POINT (-118.43203 34.21923)
1521,4006006027,10/30/2019,Multi-Family,6214 S WEST BLVD,LOS ANGELES,CA,90043,-118.33503,33.98315,POINT (-118.33503 33.98315)
1522,6041027029,08/15/2019,Single Family,326 E 90TH ST,LOS ANGELES,CA,90003,-118.26855,33.95453,POINT (-118.26855000000002 33.95453)
1523,4411018029,10/15/2019,Single Family,548 N ALMA REAL DR,LOS ANGELES,CA,90272,-118.52288,34.03823,POINT (-118.52288 34.03823)
1524,2505017035,05/07/2019,Single Family,12963 N GLENOAKS BLVD,LOS ANGELES,CA,91342,-118.44797,34.30595,POINT (-118.44797 34.30595)
1525,2261025072,01/01/2019,Single Family,5115 N COLLETT AVE,LOS ANGELES,CA,91436,-118.48276,34.16251,POINT (-118.48276000000001 34.16251)
1526,5214005055,01/30/2019,Single Family,4515 E TOURMALINE ST,LOS ANGELES,CA,90032,-118.19144,34.07881,POINT (-118.19144 34.07881)
1527,2662001024,01/01/2019,Single Family,11425 N BLUCHER AVE,LOS ANGELES,CA,91344,-118.47113,34.27791,POINT (-118.47113 34.27791)
1528,2328030001,01/04/2019,Single Family,13342 W BARBARA ANN ST,LOS ANGELES,CA,91605,-118.42402,34.20016,POINT (-118.42402 34.20016)
1529,5549015033,01/31/2019,Single Family,7044 W LOS TILOS RD,LOS ANGELES,CA,90068,-118.3422,34.10935,POINT (-118.34220000000002 34.10935)
1530,4378016008,01/14/2019,Single Family,2501 N ROSCOMARE RD,LOS ANGELES,CA,90077,-118.46354,34.12243,POINT (-118.46354 34.12243)
1531,5307016018,01/09/2019,Multi-Family,3924 N VAN HORNE AVE,LOS ANGELES,CA,90032,-118.17119,34.09023,POINT (-118.17119 34.09023)
1532,5456009007,01/31/2019,Multi-Family,2426 1/2 W AVENUE 32 ST,LOS ANGELES,CA,90065,-118.23499,34.10894,POINT (-118.23499000000001 34.10894)
1533,2618009015,02/11/2019,Single Family,13781 W LOUVRE ST,LOS ANGELES,CA,91331,-118.43346,34.2646,POINT (-118.43346000000001 34.2646)
1534,4255005007,06/21/2019,Single Family,10620 W ESTHER AVE,LOS ANGELES,CA,90064,-118.42095,34.03971,POINT (-118.42095 34.03971)
1535,6050006023,02/11/2019,Single Family,831 E 94TH ST,LOS ANGELES,CA,90002,-118.25971,33.95124,POINT (-118.25971 33.95124)
1536,2409005008,01/31/2019,Single Family,7940 N VINELAND AVE,LOS ANGELES,CA,91352,-118.37013,34.21506,POINT (-118.37012999999999 34.21506)
1537,2780003078,07/07/2019,Single Family,8564 N DE SOTO AVE,LOS ANGELES,CA,93063,-118.58828,34.22661,POINT (-118.58828 34.22661)
1538,2763033025,01/21/2019,Single Family,9722 N GLADBECK AVE,LOS ANGELES,CA,91324,-118.53942,34.24711,POINT (-118.53942 34.24711)
1539,2728029056,11/04/2019,Single Family,18808 W WILLOWTREE LANE,LOS ANGELES,CA,91326,-118.54333,34.26271,POINT (-118.54333 34.26271)
1540,2647002001,01/30/2019,Single Family,10128 N LEMONA AVE,LOS ANGELES,CA,91345,-118.45854,34.25447,POINT (-118.45854000000001 34.25447)
1541,5451026007,01/11/2019,Single Family,3749 N GLENALBYN DR,LOS ANGELES,CA,90065,-118.21617,34.0931,POINT (-118.21616999999999 34.0931)
1542,4360001158,06/10/2019,Single Family,969  HILGARD AVE,LOS ANGELES,CA,90024,-118.44187,34.0621,POINT (-118.44187 34.0621)
1543,5002012012,01/01/2019,Single Family,1342 W 56TH ST,LOS ANGELES,CA,90037,-118.29961,33.99147,POINT (-118.29961 33.99147)
1544,6006011008,12/31/2019,Single Family,126 E 62ND ST,LOS ANGELES,CA,90003,-118.27281,33.98323,POINT (-118.27281 33.98323)
1545,2385005042,03/04/2019,Single Family,4030 N LONGRIDGE AVE,LOS ANGELES,CA,91423,-118.42107,34.14318,POINT (-118.42107 34.14318)
1546,2745013031,11/05/2019,Single Family,10204 N HANNA AVE,LOS ANGELES,CA,91311,-118.60767,34.25562,POINT (-118.60767 34.25562)
1547,5480021026,05/06/2019,Multi-Family,1351 W HEPNER AVE,LOS ANGELES,CA,90041,-118.19503,34.13203,POINT (-118.19502999999999 34.13203)
1548,2215021011,08/07/2019,Single Family,7440 N TYRONE AVE,VAN NUYS,CA,91405,-118.44421,34.20594,POINT (-118.44421 34.20594)
1549,2648010024,11/27/2019,Single Family,14644 W HIAWATHA ST,LOS ANGELES,CA,91345,-118.45076,34.25933,POINT (-118.45076000000002 34.25933)
1550,2184031007,08/30/2019,Single Family,4221 N GRIMES PL,LOS ANGELES,CA,91316,-118.52676,34.14853,POINT (-118.52676 34.14853)
1551,2340021008,03/25/2019,Single Family,12232 W MIRANDA ST,LOS ANGELES,CA,91607,-118.40005,34.1743,POINT (-118.40004999999998 34.1743)
1552,6029009034,10/16/2019,Vacant Residential,8118 S AVALON BLVD,LOS ANGELES,CA,90003,-118.26495,33.96498,POINT (-118.26495 33.96498)
1553,2642014022,01/07/2019,Single Family,9543 N OBECK AVE,LOS ANGELES,CA,91331,-118.43569,34.24332,POINT (-118.43569 34.24332)
1554,5422009040,11/21/2019,Vacant Residential,2247 W EARL CT,LOS ANGELES,CA,90039,-118.25584,34.09564,POINT (-118.25584 34.09564)
1555,5060016015,01/09/2019,Multi-Family,2214 S 9TH AVE,LOS ANGELES,CA,90018,-118.32706,34.03655,POINT (-118.32706 34.03655)
1556,2304010002,04/03/2019,Single Family,13051 W WILLARD ST,LOS ANGELES,CA,91605,-118.41829,34.21834,POINT (-118.41829 34.21834)
1557,2617019029,03/01/2019,Single Family,10381 N VENA AVE,LOS ANGELES,CA,91331,-118.4399,34.25934,POINT (-118.4399 34.25934)
1558,2608004024,04/05/2019,Single Family,17145 W BRAXTON ST,LOS ANGELES,CA,91344,-118.50682,34.30023,POINT (-118.50682 34.30023)
1559,2661025006,01/17/2019,Single Family,15739 W VINTAGE ST,LOS ANGELES,CA,91343,-118.47535,34.25204,POINT (-118.47535000000002 34.25204)
1560,2726011023,10/17/2019,Single Family,10014 N MELVIN AVE,LOS ANGELES,CA,91324,-118.56072,34.25232,POINT (-118.56072 34.252320000000005)
1561,6003001028,05/16/2019,Multi-Family,5840 S NORMANDIE PL,LOS ANGELES,CA,90044,-118.29998,33.98846,POINT (-118.29998000000002 33.98846)
1562,2712023012,03/06/2019,Multi-Family,17629 W LOS ALIMOS ST,LOS ANGELES,CA,91344,-118.51859,34.26627,POINT (-118.51859 34.266270000000006)
1563,5005022018,04/23/2019,Multi-Family,1916 W 54TH ST,LOS ANGELES,CA,90062,-118.31193,33.9931,POINT (-118.31193000000002 33.9931)
1564,2508007007,04/18/2019,Single Family,13987 W AZTEC ST,LOS ANGELES,CA,91342,-118.43802,34.3023,POINT (-118.43802 34.3023)
1565,5006001017,01/01/2019,Multi-Family,5340 1/2 S BRYNHURST AVE,LOS ANGELES,CA,90043,-118.33316,33.99372,POINT (-118.33316000000002 33.99372)
1566,6023009009,02/11/2019,Single Family,628 E 74TH ST,LOS ANGELES,CA,90001,-118.26389,33.97287,POINT (-118.26389 33.97287)
1567,2221002020,02/28/2019,Single Family,15102 W SATICOY ST,VAN NUYS,CA,91405,-118.46209,34.20832,POINT (-118.46209 34.20832)
1568,5577007142,12/10/2019,Single Family,3480 N BARHAM BLVD,LOS ANGELES,CA,90068,-118.34199,34.1354,POINT (-118.34199 34.1354)
1569,2601067004,02/25/2019,Single Family,17806 W MOUNTAIN RANCH ROAD,LOS ANGELES,CA,91344,-118.52032,34.28973,POINT (-118.52032 34.28973)
1570,6011005022,12/31/2019,Multi-Family,226 E 69TH ST,LOS ANGELES,CA,90003,-118.27081,33.97686,POINT (-118.27081 33.97686)
1571,5034002015,10/21/2019,Single Family,3821 S WELLAND AVE,LOS ANGELES,CA,90008,-118.3262,34.01672,POINT (-118.3262 34.01672)
1572,2290007029,01/18/2019,Single Family,4947 N ENCINO AVE,LOS ANGELES,CA,91316,-118.51449,34.16054,POINT (-118.51449 34.16054)
1573,6035024024,11/20/2019,Single Family,1834 W 84TH ST,LOS ANGELES,CA,90047,-118.31027,33.96259,POINT (-118.31026999999999 33.96259)
1574,2502011049,06/06/2019,Single Family,14741 W DRELL ST,LOS ANGELES,CA,91342,-118.45409,34.31966,POINT (-118.45409 34.31966)
1575,2604026037,11/01/2019,Single Family,12521 N TELFAIR AVE,LOS ANGELES,CA,91342,-118.46427,34.29757,POINT (-118.46427 34.29757)
1576,5569013043,01/30/2019,Single Family,2144 N HERCULES DR,LOS ANGELES,CA,90046,-118.36387,34.1089,POINT (-118.36387 34.1089)
1577,2405004012,12/19/2019,Single Family,7817 N SANCOLA AVE,LOS ANGELES,CA,91352,-118.35431,34.2125,POINT (-118.35431000000001 34.2125)
1578,2687002022,08/05/2019,Single Family,16965 W KNAPP ST,LOS ANGELES,CA,91343,-118.50212,34.23873,POINT (-118.50212000000002 34.23873)
1579,2532007057,06/12/2019,Single Family,12601 W VAN NUYS BLVD,LOS ANGELES,CA,91331,-118.40765,34.27691,POINT (-118.40765 34.27691)
1580,5017014007,08/14/2019,Single Family,1231 W 47TH ST,LOS ANGELES,CA,90037,-118.2971,34.00075,POINT (-118.2971 34.00075)
1581,5033006040,10/31/2019,Single Family,3965 S NORTON AVE,LOS ANGELES,CA,90008,-118.33195,34.01293,POINT (-118.33195000000002 34.01293)
1582,6018007012,01/04/2019,Single Family,7306 S HALLDALE AVE,LOS ANGELES,CA,90047,-118.3023,33.97341,POINT (-118.3023 33.97341)
1583,2166032030,01/01/2019,Single Family,20701 W DEFOREST ST,LOS ANGELES,CA,91364,-118.58505,34.16008,POINT (-118.58505 34.16008000000001)
1584,5113010001,09/03/2019,Single Family,285 E 43RD ST,LOS ANGELES,CA,90011,-118.26845,34.0058,POINT (-118.26845 34.0058)
1585,2761022028,03/15/2019,Single Family,19832 W CITRONIA ST,LOS ANGELES,CA,91311,-118.56604,34.24526,POINT (-118.56604 34.24526)
1586,2263038084,03/08/2019,Single Family,14807 W OTSEGO ST,LOS ANGELES,CA,91403,-118.45554,34.16316,POINT (-118.45554000000001 34.16316)
1587,2617010010,02/27/2019,Single Family,14417 W CLYMER ST,LOS ANGELES,CA,91345,-118.44706,34.2643,POINT (-118.44706 34.2643)
1588,5586009017,11/05/2019,Multi-Family,2020 N GOWER ST,LOS ANGELES,CA,90068,-118.32226,34.10791,POINT (-118.32226 34.10791)
1589,6013003020,11/12/2019,Single Family,7018 1/4 S VERMONT AVE,LOS ANGELES,CA,90044,-118.29132,33.97584,POINT (-118.29132 33.97584)
1590,2170008026,07/24/2019,Single Family,22126 W DE LA OSA ST,LOS ANGELES,CA,91364,-118.60882,34.15917,POINT (-118.60882 34.15917)
1591,5028007093,10/25/2019,Single Family,4765  DON RICARDO DR,LOS ANGELES,CA,90008,-118.35424,34.01191,POINT (-118.35424000000002 34.01191)
1592,6002020008,01/11/2019,Single Family,1436 W 60TH PL,LOS ANGELES,CA,90047,-118.30152,33.98492,POINT (-118.30152 33.98492000000001)
1593,2429023022,10/31/2019,Single Family,6901 W CAHUENGA PARK TR,LOS ANGELES,CA,90068,-118.34546,34.12326,POINT (-118.34546 34.12326)
1594,4387022012,04/16/2019,Single Family,9635 W CEDARBROOK DR,LOS ANGELES,CA,90210,-118.40647,34.10783,POINT (-118.40647 34.10783)
1595,2616024019,05/22/2019,Single Family,13918 W VAUGHN ST,LOS ANGELES,CA,91331,-118.43632,34.27094,POINT (-118.43632 34.27094)
1596,5475021019,02/26/2019,Single Family,835 N ONEONTA DR,LOS ANGELES,CA,90065,-118.21737,34.11144,POINT (-118.21737 34.11144)
1597,2671015004,01/04/2019,Single Family,9422 N WOODLEY AVE,LOS ANGELES,CA,91343,-118.48481,34.24171,POINT (-118.48481 34.24171)
1598,5117009013,01/31/2019,Multi-Family,1620 1/2 E 33RD ST,LOS ANGELES,CA,90011,-118.24552,34.011,POINT (-118.24552 34.01100000000001)
1599,7442030111,01/09/2019,Single Family,2285 N STONEWOOD CT,LOS ANGELES,CA,90732,-118.30795,33.76521,POINT (-118.30795 33.76521)
1600,2780012016,04/05/2019,Single Family,20635 W LONDELIUS ST,LOS ANGELES,CA,91306,-118.58315,34.2292,POINT (-118.58315000000002 34.2292)
1601,6084024010,11/04/2019,Single Family,11811 S BELHAVEN ST,LOS ANGELES,CA,90059,-118.2551,33.92598,POINT (-118.25510000000001 33.92598)
1602,6054003028,01/10/2019,Multi-Family,9715 S HOOVER ST,LOS ANGELES,CA,90044,-118.28708,33.94738,POINT (-118.28708 33.94738)
1603,5071022033,11/07/2019,Multi-Family,4626 W ST ELMO DR,LOS ANGELES,CA,90019,-118.33985,34.04244,POINT (-118.33985000000001 34.04244)
1604,6083022018,11/05/2019,Single Family,417 E 119TH ST,LOS ANGELES,CA,90061,-118.26695,33.92476,POINT (-118.26695 33.92476)
1605,6006020012,02/05/2019,Multi-Family,320 E GAGE AVE,LOS ANGELES,CA,90003,-118.26876,33.9823,POINT (-118.26876 33.9823)
1606,2608028004,01/09/2019,Single Family,12652 N NEON WAY,LOS ANGELES,CA,91344,-118.51693,34.30107,POINT (-118.51693 34.30107)
1607,2504023018,05/16/2019,Single Family,14317 W SENDA DE MAYA,LOS ANGELES,CA,91342,-118.44477,34.31674,POINT (-118.44477000000002 34.31674000000001)
1608,2110014090,01/30/2019,Single Family,7650 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91304,-118.60572,34.20973,POINT (-118.60572 34.20973000000001)
1609,2724001021,04/26/2019,Single Family,10170  LARWIN AVE,LOS ANGELES,CA,91311,-118.61492,34.25595,POINT (-118.61491999999998 34.25595)
1610,2026018015,04/12/2019,Single Family,6916 N BOBBYBOYAR AVE,LOS ANGELES,CA,91307,-118.63241,34.19508,POINT (-118.63241 34.19508)
1611,2028012015,01/30/2019,Single Family,23601 W VANOWEN ST,LOS ANGELES,CA,91307,-118.64051,34.19337,POINT (-118.64051 34.19337)
1612,2701039022,01/31/2019,Single Family,20163 W VIA CELLINI,LOS ANGELES,CA,91326,-118.57282,34.29345,POINT (-118.57281999999998 34.29345)
1613,2027013002,05/09/2019,Single Family,7210 N DARNOCH WAY,LOS ANGELES,CA,91307,-118.64448,34.20137,POINT (-118.64448 34.20137)
1614,6032014003,01/01/2019,Multi-Family,858 1/4 W 85TH ST,LOS ANGELES,CA,90044,-118.28893,33.96112,POINT (-118.28893 33.96112)
1615,5053021034,04/05/2019,Single Family,2719 S DALTON AVE,LOS ANGELES,CA,90018,-118.30428,34.03027,POINT (-118.30427999999999 34.03027)
1616,5022018003,12/03/2019,Single Family,4179 S VAN NESS AVE,LOS ANGELES,CA,90062,-118.31723,34.0076,POINT (-118.31723000000001 34.0076)
1617,5671011011,02/20/2019,Single Family,5243 N NORTH MAYWOOD AVE,LOS ANGELES,CA,90041,-118.21187,34.14217,POINT (-118.21187000000002 34.14217)
1618,2156020129,01/31/2019,Single Family,18723 W HATTERAS ST,LOS ANGELES,CA,91356,-118.54157,34.17725,POINT (-118.54157000000001 34.17725)
1619,2526025018,10/18/2019,Single Family,11600 N ORCAS AVE,LOS ANGELES,CA,91342,-118.3681,34.28084,POINT (-118.36810000000001 34.28084)
1620,2532011051,10/15/2019,Single Family,12112 W FOOTHILL BLVD,LOS ANGELES,CA,91342,-118.40025,34.27904,POINT (-118.40025000000001 34.27904)
1621,2106012103,01/17/2019,Single Family,7711 N CALLE MARIA,LOS ANGELES,CA,91306,-118.56289,34.21122,POINT (-118.56289000000001 34.21122)
1622,2423011044,01/01/2019,Single Family,11157 W LANDALE ST,LOS ANGELES,CA,91602,-118.37402,34.15149,POINT (-118.37402 34.15149)
1623,6058009007,06/14/2019,Single Family,10311 S ST ANDREWS PL,LOS ANGELES,CA,90047,-118.31135,33.9428,POINT (-118.31135000000002 33.9428)
1624,2122006014,05/21/2019,Single Family,6946 N ENFIELD AVE,LOS ANGELES,CA,91335,-118.52328,34.19693,POINT (-118.52328 34.19693)
1625,2508015024,01/07/2019,Single Family,14262 W BERG ST,LOS ANGELES,CA,91342,-118.44395,34.30527,POINT (-118.44395 34.30527)
1626,6075015011,01/02/2019,Single Family,612 W 111TH PL,LOS ANGELES,CA,90044,-118.28533,33.93375,POINT (-118.28533 33.93375)
1627,2156015015,05/09/2019,Single Family,5712 N DONNA AVE,LOS ANGELES,CA,91356,-118.54737,34.17502,POINT (-118.54737000000002 34.17502)
1628,2038010016,08/06/2019,Single Family,6424 N WOODLAKE AVE,LOS ANGELES,CA,91307,-118.63125,34.18714,POINT (-118.63125000000001 34.18714)
1629,5080003013,08/06/2019,Single Family,1132 S MANHATTAN PL,LOS ANGELES,CA,90019,-118.30999,34.0498,POINT (-118.30999 34.0498)
1630,6048021042,09/03/2019,Single Family,9511 S DEFIANCE AVE,LOS ANGELES,CA,90002,-118.24546,33.95017,POINT (-118.24545999999998 33.95017)
1631,2766021023,02/04/2019,Single Family,9447 N BRANDON CT,LOS ANGELES,CA,91325,-118.51917,34.24278,POINT (-118.51917 34.24278)
1632,4118007121,06/08/2019,Single Family,8740 S TUSCANY AVE 1-39,LOS ANGELES,CA,90293,-118.43817,33.95549,POINT (-118.43817 33.95549)
1633,6041007021,01/04/2019,Single Family,157 E 91ST ST,LOS ANGELES,CA,90003,-118.2719,33.95389,POINT (-118.2719 33.95389)
1634,2504008025,02/20/2019,Single Family,13843 N GLADSTONE AVE,LOS ANGELES,CA,91342,-118.44459,34.32325,POINT (-118.44459000000002 34.32325)
1635,2124017105,11/20/2019,Single Family,18188 W JAGUAR CT,LOS ANGELES,CA,91335,-118.52757,34.18478,POINT (-118.52757 34.18478)
1636,2357011032,06/14/2019,Single Family,12760 W KAHLENBERG LANE,LOS ANGELES,CA,91607,-118.41148,34.16233,POINT (-118.41147999999998 34.16233)
1637,2217018018,01/14/2019,Single Family,7034 N TYRONE AVE,VAN NUYS,CA,91405,-118.44422,34.19864,POINT (-118.44422 34.19864)
1638,6023001015,01/03/2019,Single Family,639 E 73RD ST,LOS ANGELES,CA,90001,-118.26363,33.97397,POINT (-118.26363 33.97397)
1639,7349005007,02/08/2019,Single Family,20931 S DALTON AVE,LOS ANGELES,CA,90501,-118.30292,33.83891,POINT (-118.30292000000001 33.83891)
1640,2020033038,01/21/2019,Single Family,23842 W ERIN PL,LOS ANGELES,CA,91304,-118.64728,34.21108,POINT (-118.64728000000001 34.21108)
1641,2103019017,11/07/2019,Single Family,7806 N RHEA AVE,LOS ANGELES,CA,91335,-118.54136,34.21228,POINT (-118.54135999999998 34.21228)
1642,5565019035,11/08/2019,Single Family,8001 1/2 W JOVENITA CANYON ROAD,LOS ANGELES,CA,90046,-118.37143,34.1141,POINT (-118.37142999999999 34.1141)
1643,4236004002,01/31/2019,Multi-Family,2417 S WALNUT AVE,VENICE,CA,90291,-118.44982,33.99472,POINT (-118.44982000000002 33.99472)
1644,6120019010,11/05/2019,Multi-Family,16226 W MENLO AVE,GARDENA,CA,90247,-118.28906,33.8836,POINT (-118.28906000000002 33.8836)
1645,2122007027,01/03/2019,Single Family,6901 N ENFIELD AVE,LOS ANGELES,CA,91335,-118.52353,34.19566,POINT (-118.52353 34.19566)
1646,5405015010,01/11/2019,Multi-Family,1322 W CALUMET AVE,LOS ANGELES,CA,90026,-118.25442,34.06833,POINT (-118.25442 34.06833)
1647,5486011009,11/20/2019,Single Family,6538 N ALDAMA ST,LOS ANGELES,CA,90042,-118.18892,34.12124,POINT (-118.18892000000001 34.12124)
1648,2280021025,03/07/2019,Single Family,16137 W MEADOWCREST RD,LOS ANGELES,CA,91403,-118.4852,34.13594,POINT (-118.4852 34.13594)
1649,2571004024,11/08/2019,Single Family,4809 N LOWELL AVE,LOS ANGELES,CA,91214,-118.26618,34.24593,POINT (-118.26618 34.24593)
1650,6087021040,10/14/2019,Single Family,217 W 120TH ST,LOS ANGELES,CA,90061,-118.27679,33.92386,POINT (-118.27679 33.92386)
1651,5110016004,11/29/2019,Multi-Family,336 1/2 W 48TH ST,LOS ANGELES,CA,90037,-118.27963,33.99911,POINT (-118.27963000000001 33.99911)
1652,2511005010,01/30/2019,Single Family,13400 W OSCAR ST,LOS ANGELES,CA,91342,-118.42468,34.32161,POINT (-118.42468 34.32161)
1653,2338014025,06/13/2019,Multi-Family,11441  HATTERAS ST,LOS ANGELES,CA,91601,-118.38041,34.17588,POINT (-118.38041000000001 34.17588)
1654,2697003008,01/01/2019,Single Family,17272 W SIMONDS ST,LOS ANGELES,CA,91344,-118.51012,34.27642,POINT (-118.51012 34.27642)
1655,2224004051,09/30/2019,Single Family,15925 W GAULT ST,VAN NUYS,CA,91406,-118.48035,34.19946,POINT (-118.48034999999999 34.19946)
1656,2146005121,08/22/2019,Single Family,6275  CANOGA,LOS ANGELES,CA,91367,-118.59773,34.18396,POINT (-118.59773000000001 34.18396)
1657,2718020023,07/25/2019,Single Family,10915 N SYLVIA AVE,LOS ANGELES,CA,91326,-118.55225,34.26852,POINT (-118.55225 34.26852000000001)
1658,2617004047,05/16/2019,Single Family,14014 W FILMORE ST,LOS ANGELES,CA,91331,-118.43886,34.25899,POINT (-118.43886 34.25899)
1659,6033008005,12/10/2019,Single Family,1305 W 81ST ST,LOS ANGELES,CA,90044,-118.29854,33.96591,POINT (-118.29854 33.96591)
1660,2113015022,06/13/2019,Single Family,7332 N IRONDALE AVE,LOS ANGELES,CA,91306,-118.58503,34.20378,POINT (-118.58502999999999 34.20378)
1661,2780024007,12/09/2019,Single Family,8429 N SUNNY BRAE AVE,LOS ANGELES,CA,91306,-118.58128,34.22301,POINT (-118.58128 34.22301)
1662,6018024031,07/10/2019,Single Family,7727 W NORMANDIE AVE,LOS ANGELES,CA,90047,-118.30047,33.9695,POINT (-118.30046999999999 33.969500000000004)
1663,6011005022,01/25/2019,Multi-Family,226 E 69TH ST,LOS ANGELES,CA,90003,-118.27081,33.97686,POINT (-118.27081 33.97686)
1664,2314011013,05/23/2019,Single Family,11224 W ARMINTA ST,LOS ANGELES,CA,91352,-118.37557,34.21337,POINT (-118.37557000000001 34.21337)
1665,5569021053,01/10/2019,Single Family,7508 W DEVISTA DR,LOS ANGELES,CA,90046,-118.36221,34.11795,POINT (-118.36221 34.11795)
1666,2250009034,02/26/2019,Single Family,15206 W BURBANK BLVD,VAN NUYS,CA,91411,-118.46402,34.17184,POINT (-118.46402 34.17184)
1667,2163022043,08/27/2019,Single Family,5353 N DONNA AVE,LOS ANGELES,CA,91356,-118.54861,34.16858,POINT (-118.54861000000001 34.16858)
1668,2135037020,07/08/2019,Single Family,20226 W HARTLAND ST,LOS ANGELES,CA,91306,-118.57423,34.19459,POINT (-118.57423000000001 34.19459)
1669,5107020015,03/07/2019,Single Family,1237 E 49TH ST,LOS ANGELES,CA,90011,-118.25325,33.99903,POINT (-118.25325 33.99903)
1670,2254017003,01/03/2019,Single Family,17331 W MARTHA ST,LOS ANGELES,CA,91316,-118.51107,34.17322,POINT (-118.51107000000002 34.17322)
1671,7351012033,12/13/2019,Single Family,1514 W 207TH ST,LOS ANGELES,CA,90501,-118.30446,33.84274,POINT (-118.30445999999999 33.84274)
1672,4114004046,01/01/2019,Single Family,7551 W SHORE CLIFF DR,LOS ANGELES,CA,90045,-118.4301,33.9649,POINT (-118.4301 33.9649)
1673,5216002017,01/07/2019,Single Family,2140 N THELMA AVE,LOS ANGELES,CA,90032,-118.17921,34.06887,POINT (-118.17921000000001 34.06887)
1674,5588035051,01/01/2019,Single Family,5280 W LOS BONITOS WAY,LOS ANGELES,CA,90027,-118.30589,34.10946,POINT (-118.30589 34.10946)
1675,5105015006,01/01/2019,Multi-Family,5517 S MORGAN AVE,LOS ANGELES,CA,90011,-118.24467,33.99237,POINT (-118.24466999999999 33.99237)
1676,2623027004,08/15/2019,Single Family,13014 W KAMLOOPS ST,LOS ANGELES,CA,91331,-118.41575,34.2521,POINT (-118.41575 34.2521)
1677,2692024001,01/10/2019,Single Family,9611 N PASO ROBLES AVE,LOS ANGELES,CA,91325,-118.50356,34.24478,POINT (-118.50356 34.24478)
1678,2039009004,02/27/2019,Single Family,23049 W CALVERT ST,LOS ANGELES,CA,91367,-118.62937,34.18113,POINT (-118.62937000000001 34.18113)
1679,4326025095,09/25/2019,Single Family,10650 W KINNARD AVE 1-38,LOS ANGELES,CA,90024,-118.43313,34.05562,POINT (-118.43312999999999 34.05562)
1680,5053020032,07/15/2019,Multi-Family,2650 S LA SALLE AVE,LOS ANGELES,CA,90018,-118.30521,34.03117,POINT (-118.30521000000002 34.03117)
1681,5057017023,07/26/2019,Single Family,2944 S FARMDALE AVE,LOS ANGELES,CA,90016,-118.3459,34.02816,POINT (-118.34590000000001 34.02816)
1682,6050015014,10/08/2019,Single Family,755 E COLDEN AVE,LOS ANGELES,CA,90002,-118.26113,33.94941,POINT (-118.26113 33.94941)
1683,2023024005,02/25/2019,Single Family,22259 W VALERIO ST,LOS ANGELES,CA,91303,-118.61235,34.2045,POINT (-118.61235 34.2045)
